,lat,lon,depth,time,evid,nass,ml,sdobs,etype,matchid
73,52.2031,-173.7236,8.3685,1600121154.40026,1651,28,2.17,0.4492,-,73
74,51.5357,-176.1161,45.0965,1600131434.31506,1684,28,1.55,0.3413,-,74
75,51.879,-175.9438,78.9365,1600137245.25339,1693,46,2.45,0.4366,-,75
76,51.9623,-175.6159,197.0606,1600140830.11813,1797,20,2.18,0.4251,-,76
77,52.5823,-174.7445,226.8921,1600145114.69643,1798,21,2.39,0.3524,-,77
78,52.3543,-173.6374,10.1939,1600148525.90972,1799,18,1.86,0.5622,-,78
79,54.0064,-166.2365,97.7963,1600152922.21432,1710,29,2.23,0.2684,-,79
80,52.686,-167.887,11.1392,1600153585.46408,1800,17,1.77,0.5514,-,80
81,51.4075,-176.6194,25.3169,1600170959.07289,1731,20,1.49,0.3705,-,81
82,51.737,-170.4257,3.1089,1600180854.8759,1807,45,2.77,0.5175,-,82
83,53.8267,-166.3436,82.4908,1600187040.01889,1812,14,1.38,0.2162,-,83
84,52.0567,-175.6159,177.9539,1600196959.20552,1815,21,2.17,0.3758,-,84
85,51.3294,-176.0014,29.6716,1600217508.32325,1821,33,3.28,0.4545,-,85
86,51.433,-176.1492,22.8855,1600217884.11468,1823,24,2.64,0.3268,-,86
87,53.5638,-166.3867,85.6949,1600233349.32055,1840,42,3.28,1.1519,-,87
88,51.5997,-175.3084,29.0613,1600260425.93259,1868,18,1.93,0.3748,-,88
89,53.9893,-165.8395,76.7062,1600262683.25307,1921,19,1.76,0.2857,-,89
90,51.3639,-176.3363,27.095,1600268243.60879,1872,30,3.62,0.4358,-,90
91,51.535,-176.3315,34.9972,1600270846.45194,1923,15,1.41,0.245,-,91
92,50.8531,-173.5428,5.1839,1600279401.47882,1884,17,2.22,0.4145,-,92
93,51.3036,-176.2751,31.0507,1600366380.49116,1991,17,1.39,0.1737,-,93
94,51.3386,-177.0917,29.101,1600374256.25661,1992,18,1.31,0.3429,-,94
95,51.3889,-176.8881,25.0056,1600375597.80642,1977,19,1.48,0.2761,-,95
96,51.6031,-175.3595,25.5387,1600380526.10748,1985,18,1.6,0.4913,-,96
97,51.2367,-177.6976,25.5684,1600391056.48575,1995,30,1.72,0.589,-,97
98,51.8973,-171.5678,25.301,1600427410.58096,2063,12,2.3,0.4095,-,98
99,51.8718,-173.4033,31.097,1600435316.09004,2065,22,2.18,0.2818,-,99
100,54.0142,-166.3093,99.088,1600498421.42404,2201,21,1.76,0.4866,-,100
101,52.0671,-176.5177,17.7924,1600500072.55741,2102,18,0.95,0.4942,-,101
102,53.4586,-165.3372,37.9592,1600505710.013,2214,16,1.55,0.1757,-,102
103,51.5901,-176.8059,32.4138,1600507272.758,2107,28,1.25,0.4357,-,103
104,51.4774,-177.1033,46.8945,1600509692.61835,2216,32,1.34,0.3931,-,104
105,51.7059,-177.7546,77.4221,1600512587.56119,2111,58,2.36,0.5656,-,105
106,51.7366,-174.6523,18.4013,1600524159.24265,2131,40,2.06,0.3339,-,106
107,51.8385,-173.6175,42.9519,1600531947.44832,2232,20,1.73,0.4997,-,107
108,51.5349,-176.0195,31.5879,1600532733.9775,2144,32,2.02,0.608,-,108
109,51.7397,-172.8041,41.4463,1600552940.96511,2165,20,2.45,0.6053,-,109
110,52.9893,-167.5008,48.339,1600565685.38305,2340,14,1.8,0.441,-,110
111,53.4718,-167.3161,13.1787,1600575282.66314,2267,18,1.53,0.2828,-,111
112,51.8581,-177.8277,8.1558,1600682146.91841,2375,25,1.95,0.6376,-,112
113,53.5748,-166.8157,77.8405,1600688006.55108,2385,21,2.05,0.1958,-,113
114,51.761,-176.4983,75.8727,1600691937.27926,2390,33,2.44,0.3162,-,114
115,52.9644,-167.5092,56.9747,1600732825.21975,2448,17,2.69,0.3448,-,115
116,53.0627,-167.6395,69.2961,1600737673.45651,2451,18,2.95,0.5974,-,116
117,51.7622,-176.9908,82.482,1600738490.36583,2452,31,3.11,0.3735,-,117
118,51.2584,-176.4233,20.8022,1600791862.68813,2542,16,1.5,0.131,-,118
119,52.3298,-175.5057,134.3467,1600796399.61727,2512,27,2.85,0.265,-,119
120,51.4964,-176.7172,31.2036,1600798721.21175,2517,25,2.25,0.336,-,120
121,51.5028,-176.687,34.1429,1600811880.83619,2543,17,1.18,0.2256,-,121
122,52.2188,-174.3397,108.5837,1600823844.25465,2546,38,3.23,0.4624,-,122
123,50.4432,-174.4233,25.4337,1600851727.46956,2622,15,2.11,0.3114,-,123
124,53.5752,-167.6961,118.4298,1600874177.58763,2585,19,2.16,0.2448,-,124
125,51.4075,-176.4961,23.553,1600886950.74651,2596,28,1.93,0.2807,-,125
126,53.2034,-167.807,64.4085,1600921511.59334,2650,24,2.18,0.5049,-,126
127,52.2505,-174.274,140.3854,1600929409.41276,2748,18,2.01,0.2471,-,127
128,51.4548,-176.6823,24.3292,1600931028.94822,2750,20,1.23,0.1916,-,128
129,51.9082,-176.0356,133.3154,1600941478.18972,2757,24,1.83,0.5212,-,129
130,53.4747,-165.6948,23.7285,1600949905.04498,2673,19,1.75,0.2625,-,130
131,51.8622,-174.8986,60.4475,1600955458.49691,2681,31,1.8,0.3006,-,131
132,51.8372,-176.0456,150.4672,1600965570.19279,2767,31,1.96,0.6755,-,132
133,52.2284,-174.8695,13.3064,1600970277.8751,2770,19,1.18,0.7164,-,133
134,51.8507,-177.4195,12.2617,1600971601.4016,2703,26,1.05,0.596,-,134
135,51.8823,-174.2847,58.7662,1600974968.51822,2774,17,1.42,0.2859,-,135
136,51.6755,-176.6439,16.5907,1600977237.1327,2716,20,1.01,0.3808,-,136
137,51.515,-176.8471,45.1772,1600979790.22175,2718,38,1.65,0.3989,-,137
138,51.7474,-177.0719,67.5149,1600980356.69613,2720,46,2.03,0.4495,-,138
139,51.9892,-175.0999,75.411,1600980526.61486,2721,41,2.51,0.1968,-,139
140,51.6997,-176.7079,69.062,1600982371.37342,2724,23,1.28,0.2724,-,140
141,51.4111,-175.783,25.554,1600998241.73372,2792,16,1.6,0.2788,-,141
142,51.6669,-176.1639,71.3097,1601000984.96923,2887,10,1.86,0.2801,-,142
143,50.9455,-174.2177,5.3675,1601033154.33003,2827,15,1.64,0.8063,-,143
144,52.3482,-170.5323,40.1683,1601045356.18048,2840,25,2.68,0.802,-,144
145,51.4747,-173.8937,7.5219,1601054790.37761,2896,14,1.5,0.4374,-,145
146,51.4007,-175.7411,37.0288,1601056930.26103,2897,14,1.23,0.3003,-,146
147,51.489,-173.6567,39.2367,1601057595.38313,2854,16,1.68,0.4604,-,147
