,lat,lon,depth,time,evid,nass,ml,sdobs,etype,matchid
72,61.4219,-150.0651,38.0943,1543605217.79023,278,15,2.31,0.4832,-,missed
73,61.5011,-149.9576,48.0761,1543605435.39889,280,14,2.6,0.3203,-,missed
74,61.4056,-150.074,44.396,1543605742.35296,226,14,2.45,0.1888,-,missed
75,61.4804,-149.9547,42.2657,1543605755.47554,222,18,3.1,0.2426,-,missed
76,61.4757,-149.9136,33.1961,1543606324.58815,288,16,2.53,0.3686,-,missed
77,61.5005,-150.1018,41.9985,1543606696.51606,284,28,2.26,0.2985,-,missed
78,61.4108,-150.0677,37.7164,1543606805.82116,292,21,2.79,0.3854,-,missed
79,61.4792,-150.1111,41.0528,1543606890.84901,291,28,3.04,0.4176,-,missed
80,61.4796,-149.9663,31.6989,1543606932.18739,290,20,1.98,0.5022,-,missed
81,61.4209,-150.0268,31.916,1543607030.72624,298,30,3.17,0.5154,-,missed
82,61.5093,-149.9592,46.2103,1543607094.4631,296,17,2.28,0.5122,-,missed
83,61.4779,-149.9477,44.0845,1543607129.29515,297,22,2.02,0.4518,-,missed
84,61.4441,-149.9359,42.4316,1543607228.28814,302,26,2.1,0.4203,-,missed
85,61.5109,-149.8948,41.2746,1543607411.96459,300,15,3.18,0.716,-,missed
86,61.34,-149.911,42.5845,1543607661.21399,305,42,3.1,0.3301,-,missed
87,61.4517,-149.926,37.6042,1543607822.47884,308,24,2.9,0.3362,-,missed
88,61.4687,-149.9828,39.8277,1543608107.87107,312,25,2.97,0.5214,-,missed
89,61.4454,-150.0238,41.4145,1543608140.66031,314,17,2.56,0.2639,-,missed
90,61.4379,-150.0416,39.8756,1543608191.09981,318,23,2.66,0.5679,-,missed
91,61.4684,-149.9942,36.2609,1543608221.56918,319,23,2.41,0.5699,-,missed
92,61.5206,-149.8124,49.4987,1543608284.71456,316,18,2.99,0.3886,-,missed
93,61.4956,-149.9017,37.8264,1543608746.00541,326,18,2.17,0.3723,-,missed
94,61.5008,-149.9637,47.1006,1543608765.07449,327,14,2.58,0.3831,-,missed
95,61.4838,-149.9379,33.8137,1543608798.8449,323,22,2.64,0.6699,-,missed
96,61.4831,-149.984,46.9541,1543608860.45439,325,13,1.69,0.6109,-,missed
97,61.5012,-149.9205,40.2686,1543608927.49321,106,22,2.21,0.4823,-,missed
98,61.4468,-149.9471,46.39,1543609043.05361,328,17,2.58,0.4291,-,missed
99,61.4172,-150.0312,42.3993,1543609071.07598,184,33,2.56,0.428,-,missed
100,61.4293,-150.0066,33.9514,1543609108.76134,329,19,2.02,0.58,-,missed
101,61.4418,-149.9533,30.6673,1543609283.01586,330,19,1.78,0.4388,-,missed
102,61.4548,-150.0335,39.8258,1543609317.873,331,14,1.55,0.3311,-,missed
103,61.4736,-150.0094,40.232,1543609352.46418,332,21,1.76,0.4312,-,missed
104,61.3885,-150.0982,37.388,1543609679.61254,111,60,4.53,0.4936,-,missed
105,61.3966,-150.0674,38.8046,1543609811.92787,335,22,2.91,0.4767,-,missed
106,61.528,-150.0174,42.7567,1543609889.73136,337,20,2.39,0.3245,-,missed
107,61.3944,-150.108,46.0945,1543609990.47161,338,13,2.35,0.2989,-,missed
108,61.4148,-150.0491,37.0976,1543610343.17099,334,21,1.54,0.3339,-,missed
109,61.4184,-150.0526,38.5302,1543610370.72644,336,19,1.78,0.388,-,missed
110,61.3873,-149.9212,41.2209,1543610457.02705,118,224,3.68,0.6886,-,missed
111,61.396,-150.085,34.7036,1543610568.90962,340,35,2.43,0.5395,-,missed
112,61.3937,-150.0189,42.0193,1543610858.38319,339,21,2.64,0.5243,-,missed
113,61.387,-150.0719,32.9332,1543610912.56299,124,29,2.68,0.4688,-,missed
114,61.456,-149.9944,45.593,1543611278.9098,349,26,2.21,0.5196,-,missed
115,61.3976,-150.0871,33.6144,1543611309.81767,341,24,2.04,0.387,-,missed
116,61.2766,-149.9403,39.829,1543611759.45269,355,22,2.23,0.4689,-,missed
117,61.4375,-149.8724,35.8619,1543611830.80482,356,26,2.29,0.3657,-,missed
118,61.4692,-149.9745,38.2443,1543611865.70197,357,24,2.35,0.5231,-,missed
