,lat,lon,depth,time,evid,nass,ml,sdobs,etype,matchid
74,61.4491,-150.0152,36.6359,1543608545.27508,322,41,2.62,0.5005,-,74
75,61.4401,-150.0659,40.5534,1543608639.62527,324,90,3.5,0.5359,-,75
76,61.492,-149.9267,34.3694,1543608778.53707,321,38,2.64,0.4716,-,76
77,61.537,-149.9495,35.0126,1543608892.29128,105,69,2.61,0.4515,-,77
78,61.4201,-150.0317,38.3988,1543608998.9246,107,65,2.78,0.3394,-,78
79,61.4078,-150.1104,31.3244,1543609438.89437,108,39,2.08,0.481,-,79
80,61.3563,-149.8303,48.8257,1543609471.99594,185,29,2.57,0.3341,-,80
81,61.4684,-149.9246,36.831,1543609506.38323,109,221,4.24,0.5394,-,81
82,61.384,-150.0795,37.7376,1543609615.42452,110,206,5.03,0.7452,-,82
83,61.4023,-150.0579,40.8825,1543609761.94802,333,48,3.75,0.4953,-,83
84,61.4036,-150.0405,33.1572,1543609949.79666,112,45,2.5,0.5274,-,84
85,61.505,-149.8982,31.7263,1543610023.54326,113,48,2.78,0.4899,-,85
86,61.3956,-150.0883,36.0924,1543610076.93143,114,76,3.03,0.4458,-,86
87,61.4444,-150.0486,33.1634,1543610138.5399,115,37,2.59,0.5304,-,87
88,61.4327,-149.8823,31.1613,1543610254.1211,116,42,2.47,0.4389,-,88
89,61.3812,-150.1184,38.6717,1543610386.5459,117,31,1.97,0.5339,-,89
90,61.404,-150.055,31.6095,1543610632.8735,119,29,2.14,0.5401,-,90
91,61.4556,-149.9775,31.7569,1543610683.30817,121,28,2.63,0.5539,-,91
92,61.3871,-149.9901,37.3359,1543610718.56056,120,49,2.96,0.5121,-,92
93,61.4904,-149.9637,36.5082,1543610782.85505,122,46,3.0,0.552,-,93
94,61.3687,-150.0031,37.3059,1543610878.82128,123,49,2.76,0.5114,-,94
95,61.4109,-149.946,32.63,1543610969.03557,125,41,2.88,0.4743,-,95
96,61.5043,-149.9206,36.4551,1543611013.36456,126,33,3.04,0.4283,-,96
97,61.5701,-149.9118,54.6291,1543611047.95509,346,34,3.23,0.3101,-,97
98,61.4817,-149.9434,37.2461,1543611123.02387,347,33,2.67,0.5149,-,98
