,lat,lon,depth,time,evid,nass,ml,sdobs,etype,matchid
72,60.3131,-141.3757,0.0047,1664281700.36004,1292,8,-999.0,0.4925,-,72
73,59.7648,-138.806,6.7466,1664331949.15665,1304,13,1.77,0.5924,-,73
74,60.3397,-143.6818,0.4643,1664333575.93096,1306,14,1.19,0.5995,-,74
75,60.1886,-141.2884,4.389,1664337735.94338,1307,5,0.87,1.4371,-,75
76,60.454,-139.9774,0.2031,1664002153.22072,1259,16,1.87,0.6904,-,76
77,60.2183,-143.3089,0.0,1664095276.72834,1271,13,1.55,0.7853,-,77
78,60.6708,-143.4153,18.2376,1664319403.78866,1299,19,1.27,0.2838,-,78
79,60.138,-140.9135,6.7269,1664398862.28308,1326,20,1.82,0.9413,-,79
80,59.8329,-141.1584,0.0729,1664141934.30106,1277,11,1.35,0.9973,-,80
81,59.9341,-139.2088,16.972,1664899290.89311,1454,30,2.16,0.5948,-,81
82,60.2444,-141.1867,16.985,1664497496.53652,1345,11,0.79,0.4892,-,82
83,60.2283,-143.3086,0.347,1664497624.11586,1346,15,1.66,0.9029,-,83
84,60.4074,-144.2031,19.4499,1664410117.05041,1330,26,1.49,0.6422,-,84
85,60.3727,-143.7223,4.5359,1664539112.81892,1350,15,1.36,0.5917,-,85
86,59.961,-142.3484,26.3955,1664473865.18196,1338,16,1.81,0.7355,-,86
87,60.471,-141.4984,9.7865,1664475476.82045,1339,19,1.8,0.5654,-,87
88,60.2228,-141.1667,16.9852,1664492889.98936,1340,35,5.16,0.7558,-,88
89,60.2348,-141.1822,15.2625,1664495782.89009,1343,9,-999.0,0.4157,-,89
90,60.1126,-140.7553,9.3582,1664374569.15925,1316,19,1.23,0.8648,-,90
91,60.0922,-140.5694,13.2642,1664375247.67039,1317,14,1.22,1.0791,-,91
92,61.3786,-141.1019,17.3436,1664377041.20837,1319,9,-999.0,0.4013,-,92
93,60.443,-143.2195,12.0132,1664586334.75112,1361,13,0.81,0.4717,-,93
94,60.5034,-143.0274,11.1819,1664588654.62991,1362,29,1.61,0.702,-,94
95,60.7142,-143.1848,20.0,1664594229.30804,1366,11,1.09,-1.0,-,95
96,60.0398,-141.1382,16.8936,1664598376.65373,1371,24,2.33,1.1372,-,96
97,60.332,-141.3549,10.411,1664607206.65948,1378,15,1.37,1.2605,-,97
98,60.2681,-141.2732,13.0281,1664624744.391,1379,19,1.23,0.8347,-,98
99,60.6243,-143.0498,2.1078,1664633349.41539,1382,10,0.87,0.4159,-,99
100,60.2704,-140.2416,0.3999,1664733532.53737,1401,12,-999.0,0.5793,-,100
101,61.2854,-141.1742,15.093,1664736086.80307,1403,9,1.81,0.4263,-,101
102,60.2245,-141.1804,18.9295,1664691472.03274,1392,14,1.03,0.5147,-,102
103,60.4686,-142.9707,13.5512,1664577579.43007,1354,15,1.1,0.7483,-,103
104,60.255,-141.273,13.4081,1664578675.11987,1356,25,1.84,0.7181,-,104
105,60.585,-141.2072,33.0532,1664816279.43103,1424,10,0.83,0.5532,-,105
106,60.2388,-140.2786,13.7486,1664837463.49103,1433,15,1.24,0.9414,-,106
107,60.5229,-142.8775,0.0359,1665223036.38321,1539,12,1.19,0.6418,-,107
108,60.3744,-143.6318,1.8936,1664796779.42835,1414,33,2.04,0.8739,-,108
109,59.987,-140.1092,29.829,1664557245.57574,1352,9,-999.0,0.2522,-,109
110,61.338,-139.6279,0.131,1665039553.81449,1479,21,2.09,0.6849,-,110
111,61.3224,-139.6196,1.1504,1665040050.05052,1481,23,2.22,0.7372,-,111
112,61.3433,-139.6155,0.0289,1665042289.44215,1487,18,2.14,0.599,-,112
113,60.3685,-143.7121,2.7213,1664644412.08975,1384,17,1.81,0.7705,-,113
114,60.6308,-143.0274,0.1108,1664662904.81566,1386,24,1.61,0.5673,-,114
115,60.3217,-139.787,13.5703,1664666697.38426,1390,5,1.98,0.6601,-,115
116,59.9508,-139.2712,16.0107,1664894774.21065,1451,22,2.89,0.4368,-,116
117,60.4817,-144.0036,14.9073,1665081190.26195,1495,15,1.25,0.6849,-,117
118,60.1983,-139.5639,10.903,1664706372.17406,1396,19,2.27,1.0308,-,118
119,60.2183,-141.166,19.4133,1664706499.22402,1397,14,1.34,0.3944,-,119
120,60.1131,-139.5448,34.607,1664710635.43382,1398,7,1.94,0.7956,-,120
121,60.0979,-139.6825,35.3197,1664710884.77293,1399,9,-999.0,0.6531,-,121
122,60.4822,-143.0395,15.5162,1664842807.83423,1435,17,1.04,0.5902,-,122
123,60.6796,-141.1388,17.2577,1664847782.37731,1437,29,1.8,0.7747,-,123
124,60.5996,-141.2201,27.2591,1664847906.53835,1439,15,0.89,0.6222,-,124
